"s"	"Torque"
0.26071200	35.467062
0.26170800	35.440793
0.26270400	35.421091
0.26370000	35.421091
0.26469600	35.411240
0.26569200	35.398105
0.26668800	35.411240
0.26768400	35.421091
0.26868000	35.394821
0.26967600	35.394821
0.27067200	35.401389
0.27166800	35.388254
0.27266400	35.411240
0.27366000	35.391538
0.27465600	35.417807
0.27565200	35.388254
0.27664800	35.404672
0.27764400	35.437509
0.27864000	35.457211
0.27963600	35.401389
0.28063200	35.440793
0.28162800	35.444076
0.28262400	35.440793
0.28362000	35.437509
0.28461600	35.417807
0.28561200	35.460494
0.28660800	35.434225
0.28760400	35.424374
0.28860000	35.434225
0.28959600	35.424374
0.29059200	35.394821
0.29158800	35.407956
0.29258400	35.417807
0.29358000	35.440793
0.29457600	35.417807
0.29557200	35.430942
0.29656800	35.421091
0.29756400	35.424374
0.29856000	35.407956
0.29955600	35.421091
0.30055200	35.444076
0.30154800	35.434225
0.30254400	35.430942
0.30354000	35.407956
0.30453600	35.437509
0.30553200	35.457211
0.30652800	35.453927
0.30752400	35.407956
0.30852000	35.444076
0.30951600	35.427658
0.31051200	35.447360
0.31150800	35.444076
0.31250400	35.463778
0.31350000	35.447360
0.31449600	35.440793
0.31549200	35.391538
0.31648800	35.424374
0.31748400	35.421091
0.31848000	35.421091
0.31947600	35.404672
0.32047200	35.407956
0.32146800	35.394821
0.32246400	35.414523
0.32346000	35.394821
0.32445600	35.378403
0.32545200	35.404672
0.32644800	35.368552
0.32744400	35.401389
0.32844000	35.384971
0.32943600	35.391538
0.33043200	35.384971
0.33142800	35.384971
0.33242400	35.368552
0.33342000	35.414523
0.33441600	35.401389
0.33541200	35.424374
0.33640800	35.394821
0.33740400	35.381687
0.33840000	35.401389
0.33939600	35.368552
0.34039200	35.371836
0.34138800	35.375120
0.34238400	35.365269
0.34338000	35.365269
0.34437600	35.339000
0.34537200	35.352134
0.34636800	35.378403
0.34736400	35.371836
0.34836000	35.358701
0.34935600	35.365269
0.35035200	35.388254
0.35134800	35.361985
0.35234400	35.391538
0.35334000	35.411240
0.35433600	35.352134
0.35533200	35.391538
0.35632800	35.401389
0.35732400	35.371836
0.35832000	35.394821
0.35931600	35.398105
0.36031200	35.404672
0.36130800	35.414523
0.36230400	35.404672
0.36330000	35.414523
0.36429600	35.401389
0.36529200	35.417807
0.36628800	35.424374
0.36728400	35.427658
0.36828000	35.437509
0.36927600	35.460494
0.37027200	35.434225
0.37126800	35.421091
0.37226400	35.427658
0.37326000	35.398105
0.37425600	35.424374
0.37525200	35.401389
0.37624800	35.381687
0.37724400	35.411240
0.37824000	35.411240
0.37923600	35.375120
0.38023200	35.398105
0.38122800	35.381687
0.38222400	35.391538
0.38322000	35.355418
0.38421600	35.365269
0.38521200	35.375120
0.38620800	35.322581
0.38720400	35.335716
0.38820000	35.342283
0.38919600	35.332432
0.39019200	35.342283
0.39118800	35.312730
0.39218400	35.329149
0.39318000	35.299596
0.39417600	35.266759
0.39517200	35.289745
0.39616800	35.260192
0.39716400	35.286461
0.39816000	35.273327
0.39915600	35.306163
0.40015200	35.260192
0.40114800	35.279894
0.40214400	35.299596
0.40314000	35.276610
0.40413600	35.279894
0.40513200	35.286461
0.40612800	35.279894
0.40712400	35.260192
0.40812000	35.289745
0.40911600	35.247057
0.41011200	35.276610
0.41110800	35.240490
0.41210400	35.250341
0.41310000	35.253625
0.41409600	35.270043
0.41509200	35.250341
0.41608800	35.243774
0.41708400	35.263476
0.41808000	35.256908
0.41907600	35.273327
0.42007200	35.286461
0.42106800	35.247057
0.42206400	35.279894
0.42306000	35.240490
0.42405600	35.227356
0.42505200	35.230639
0.42604800	35.237206
0.42704400	35.240490
0.42804000	35.237206
0.42903600	35.197803
0.43003200	35.230639
0.43102800	35.214221
0.43202400	35.187952
0.43302000	35.210937
0.43401600	35.204370
0.43501200	35.171534
0.43600800	35.197803
0.43700400	35.187952
0.43800000	35.217505
0.43899600	35.207654
0.43999200	35.194519
0.44098800	35.184668
0.44198400	35.161683
0.44298000	35.194519
0.44397600	35.178101
0.44497200	35.201086
0.44596800	35.214221
0.44696400	35.187952
0.44796000	35.194519
0.44895600	35.168250
0.44995200	35.164966
0.45094800	35.171534
0.45194400	35.141981
0.45294000	35.151832
0.45393600	35.141981
0.45493200	35.122279
0.45592800	35.148548
0.45692400	35.115712
0.45792000	35.132130
0.45891600	35.145264
0.45991200	35.141981
0.46090800	35.141981
0.46190400	35.158399
0.46290000	35.158399
0.46389600	35.178101
0.46489200	35.174817
0.46588800	35.187952
0.46688400	35.194519
0.46788000	35.194519
0.46887600	35.194519
0.46987200	35.181385
0.47086800	35.151832
0.47186400	35.148548
0.47286000	35.158399
0.47385600	35.141981
0.47485200	35.125563
0.47584800	35.112428
0.47684400	35.092726
0.47784000	35.099293
0.47883600	35.102577
0.47983200	35.109144
0.48082800	35.069741
0.48182400	35.086159
0.48282000	35.096010
0.48381600	35.082875
0.48481200	35.115712
0.48580800	35.089442
0.48680400	35.092726
0.48780000	35.079592
0.48879600	35.069741
0.48979200	35.092726
0.49078800	35.046755
0.49178400	35.069741
0.49278000	35.027053
0.49377600	35.020486
0.49477200	34.981082
0.49576800	34.974515
0.49676400	34.948246
0.49776000	34.974515
0.49875600	34.928544
0.49975200	34.915409
0.50074800	34.902275
0.50174400	34.892424
0.50274000	34.869438
0.50373600	34.853020
0.50473200	34.823467
0.50572800	34.826751
0.50672400	34.813616
0.50772000	34.830034
0.50871600	34.797198
0.50971200	34.826751
0.51070800	34.810333
0.51170400	34.833318
0.51270000	34.800482
0.51369600	34.787347
0.51469200	34.810333
0.51568800	34.823467
0.51668400	34.813616
0.51768000	34.813616
0.51867600	34.800482
0.51967200	34.810333
0.52066800	34.810333
0.52166400	34.813616
0.52266000	34.793914
0.52365600	34.793914
0.52465200	34.757794
0.52564800	34.757794
0.52664400	34.738092
0.52764000	34.738092
0.52863600	34.754511
0.52963200	34.728241
0.53062800	34.718391
0.53162400	34.734809
0.53262000	34.761078
0.53361600	34.741376
0.53461200	34.761078
0.53560800	34.741376
0.53660400	34.747943
0.53760000	34.744660
0.53859600	34.731525
0.53959200	34.744660
0.54058800	34.741376
0.54158400	34.734809
0.54258000	34.777496
0.54357600	34.731525
0.54457200	34.738092
0.54556800	34.728241
0.54656400	34.757794
0.54756000	34.747943
0.54855600	34.724958
0.54955200	34.721674
0.55054800	34.761078
0.55154400	34.751227
0.55254000	34.757794
0.55353600	34.784063
0.55453200	34.767645
0.55552800	34.770929
0.55652400	34.761078
0.55752000	34.774212
0.55851600	34.807049
0.55951200	34.803765
0.56050800	34.816900
0.56150400	34.836602
0.56250000	34.807049
0.56349600	34.853020
0.56449200	34.833318
0.56548800	34.839885
0.56648400	34.833318
0.56748000	34.862871
0.56847600	34.879289
0.56947200	34.866155
0.57046800	34.905558
0.57146400	34.879289
0.57246000	34.879289
0.57345600	34.876005
0.57445200	34.859587
0.57544800	34.879289
0.57644400	34.895707
0.57744000	34.862871
0.57843600	34.882573
0.57943200	34.872722
0.58042800	34.876005
0.58142400	34.856304
0.58242000	34.823467
0.58341600	34.843169
0.58441200	34.862871
0.58540800	34.823467
0.58640400	34.859587
0.58740000	34.826751
0.58839600	34.859587
0.58939200	34.853020
0.59038800	34.790631
0.59138400	34.784063
0.59238000	34.787347
0.59337600	34.774212
0.59437200	34.777496
0.59536800	34.744660
0.59636400	34.751227
0.59736000	34.724958
0.59835600	34.728241
0.59935200	34.711823
0.60034800	34.688838
0.60134400	34.649434
0.60234000	34.629732
0.60333600	34.613314
0.60433200	34.577194
0.60532800	34.557492
0.60632400	34.511521
0.60732000	34.488535
0.60831600	34.458983
0.60931200	34.435997
0.61030800	34.432713
0.61130400	34.390026
0.61230000	34.347339
0.61329600	34.360473
0.61429200	34.330920
0.61528800	34.314502
0.61628400	34.344055
0.61728000	34.321069
0.61827600	34.327637
0.61927200	34.314502
0.62026800	34.284949
0.62126400	34.314502
0.62226000	34.281666
0.62325600	34.258680
0.62425200	34.268531
0.62524800	34.232411
0.62624400	34.235695
0.62724000	34.235695
0.62823600	34.212709
0.62923200	34.215993
0.63022800	34.186440
0.63122400	34.166738
0.63222000	34.193007
0.63321600	34.163454
0.63421200	34.166738
0.63520800	34.147036
0.63620400	34.120767
0.63720000	34.137185
0.63819600	34.120767
0.63919200	34.110916
0.64018800	34.104349
0.64118400	34.084647
0.64218000	34.091214
0.64317600	34.087931
0.64417200	34.087931
0.64516800	34.097782
0.64616400	34.078080
0.64716000	34.110916
0.64815600	34.120767
0.64915200	34.110916
0.65014800	34.110916
0.65114400	34.133902
0.65214000	34.130618
0.65313600	34.156887
0.65413200	34.153603
0.65512800	34.166738
0.65612400	34.173305
0.65712000	34.173305
0.65811600	34.189724
0.65911200	34.179873
0.66010800	34.215993
0.66110400	34.202858
0.66210000	34.199575
0.66309600	34.252113
0.66409200	34.245546
0.66508800	34.235695
0.66608400	34.255396
0.66708000	34.252113
0.66807600	34.255396
0.66907200	34.281666
0.67006800	34.252113
0.67106400	34.252113
0.67206000	34.265247
0.67305600	34.281666
0.67405200	34.255396
0.67504800	34.248829
0.67604400	34.238978
0.67704000	34.232411
0.67803600	34.193007
0.67903200	34.202858
0.68002800	34.179873
0.68102400	34.166738
0.68202000	34.127334
0.68301600	34.143753
0.68401200	34.124051
0.68500800	34.081363
0.68600400	34.061661
0.68700000	34.058378
0.68799600	34.025541
0.68899200	33.979570
0.68998800	33.950017
0.69098400	33.943450
0.69198000	33.953301
0.69297600	33.897479
0.69397200	33.881061
0.69496800	33.877777
0.69596400	33.821955
0.69696000	33.818672
0.69795600	33.789119
0.69895200	33.769417
0.69994800	33.775984
0.70094400	33.697177
0.70194000	33.684042
0.70293600	33.631504
0.70393200	33.618369
0.70492800	33.585533
0.70592400	33.562547
0.70692000	33.539562
0.70791600	33.516576
0.70891200	33.513293
0.70990800	33.477173
0.71090400	33.464038
0.71190000	33.450903
0.71289600	33.414783
0.71389200	33.444336
0.71488800	33.385230
0.71588400	33.418067
0.71688000	33.378663
0.71787600	33.358961
0.71887200	33.381947
0.71986800	33.375379
0.72086400	33.349110
0.72186000	33.342543
0.72285600	33.309707
0.72385200	33.299856
0.72484800	33.276870
0.72584400	33.267019
0.72684000	33.253885
0.72783600	33.247317
0.72883200	33.224332
0.72982800	33.217765
0.73082400	33.201346
0.73182000	33.211197
0.73281600	33.198063
0.73381200	33.181644
0.73480800	33.178361
0.73580400	33.191495
0.73680000	33.171793
0.73779600	33.181644
0.73879200	33.178361
0.73978800	33.161943
0.74078400	33.152092
0.74178000	33.145524
0.74277600	33.155375
0.74377200	33.138957
0.74476800	33.112688
0.74576400	33.109404
0.74676000	33.099553
0.74775600	33.092986
0.74875200	33.083135
0.74974800	33.073284
0.75074400	33.079851
0.75174000	33.132390
0.75273600	33.060150
0.75373200	33.086419
0.75472800	33.073284
0.75572400	33.102837
0.75672000	33.070000
0.75771600	33.070000
0.75871200	33.112688
0.75970800	33.112688
0.76070400	33.109404
0.76170000	33.099553
0.76269600	33.155375
0.76369200	33.155375
0.76468800	33.198063
0.76568400	33.194779
0.76668000	33.142241
0.76767600	33.194779
0.76867200	33.142241
0.76966800	33.175077
0.77066400	33.161943
0.77166000	33.135673
0.77265600	33.135673
0.77365200	33.145524
0.77464800	33.119255
0.77564400	33.132390
0.77664000	33.109404
0.77763600	33.079851
0.77863200	33.070000
0.77962800	33.053582
0.78062400	33.056866
0.78162000	33.047015
0.78261600	33.030597
0.78361200	33.040448
0.78460800	32.974775
0.78560400	32.971491
0.78660000	32.958357
0.78759600	32.912385
0.78859200	32.922236
0.78958800	32.879549
0.79058400	32.849996
0.79158000	32.840145
0.79257600	32.823727
0.79357200	32.774472
0.79456800	32.767905
0.79556400	32.761338
0.79656000	32.728501
0.79755600	32.712083
0.79855200	32.712083
0.79954800	32.682530
0.80054400	32.666112
0.80154000	32.633276
0.80253600	32.656261
0.80353200	32.636559
0.80452800	32.607006
0.80552400	32.590588
0.80652000	32.597156
0.80751600	32.567603
0.80851200	32.580737
0.80950800	32.557752
0.81050400	32.557752
0.81150000	32.590588
0.81249600	32.597156
0.81349200	32.616857
0.81448800	32.623425
0.81548400	32.636559
0.81648000	32.626708
0.81747600	32.666112
0.81847200	32.682530
0.81946800	32.639843
0.82046400	32.659545
0.82146000	32.705516
0.82245600	32.682530
0.82345200	32.679247
0.82444800	32.672679
0.82544400	32.682530
0.82644000	32.672679
0.82743600	32.679247
0.82843200	32.685814
0.82942800	32.692381
0.83042400	32.712083
0.83142000	32.695665
0.83241600	32.718650
0.83341200	32.744920
0.83440800	32.695665
0.83540400	32.731785
0.83640000	32.728501
0.83739600	32.725218
0.83839200	32.718650
0.83938800	32.708799
0.84038400	32.741636
0.84138000	32.718650
0.84237600	32.738352
0.84337200	32.718650
0.84436800	32.708799
0.84536400	32.728501
0.84636000	32.725218
0.84735600	32.751487
0.84835200	32.744920
0.84934800	32.761338
0.85034400	32.787607
0.85134000	32.800742
0.85233600	32.794174
0.85333200	32.820443
0.85432800	32.849996
0.85532400	32.830294
0.85632000	32.836862
0.85731600	32.846713
0.85831200	32.849996
0.85930800	32.833578
0.86030400	32.836862
0.86130000	32.836862
0.86229600	32.856564
0.86329200	32.813876
0.86428800	32.817160
0.86528400	32.820443
0.86628000	32.853280
0.86727600	32.840145
0.86827200	32.849996
0.86926800	32.830294
0.87026400	32.849996
0.87126000	32.846713
0.87225600	32.869698
0.87325200	32.859847
0.87424800	32.836862
0.87524400	32.856564
0.87624000	32.849996
0.87723600	32.853280
0.87823200	32.843429
0.87922800	32.813876
0.88022400	32.843429
0.88122000	32.823727
0.88221600	32.804025
0.88321200	32.817160
0.88420800	32.790891
0.88520400	32.817160
0.88620000	32.790891
0.88719600	32.800742
0.88819200	32.758054
0.88918800	32.764621
0.89018400	32.718650
0.89118000	32.751487
0.89217600	32.735069
0.89317200	32.731785
0.89416800	32.721934
0.89516400	32.728501
0.89616000	32.692381
0.89715600	32.695665
0.89815200	32.705516
0.89914800	32.705516
0.90014400	32.689098
0.90114000	32.682530
0.90213600	32.672679
0.90313200	32.689098
0.90412800	32.662828
0.90512400	32.643127
0.90612000	32.623425
0.90711600	32.629992
0.90811200	32.603723
0.90910800	32.600439
0.91010400	32.616857
0.91110000	32.607006
0.91209600	32.607006
0.91309200	32.603723
0.91408800	32.610290
0.91508400	32.557752
0.91608000	32.593872
0.91707600	32.593872
0.91807200	32.607006
0.91906800	32.574170
0.92006400	32.593872
0.92106000	32.584021
0.92205600	32.551184
0.92305200	32.561035
0.92404800	32.531483
0.92504400	32.531483
0.92604000	32.515064
0.92703600	32.521632
0.92803200	32.501930
0.92902800	32.524915
0.93002400	32.521632
0.93102000	32.538050
0.93201600	32.501930
0.93301200	32.518348
0.93400800	32.567603
0.93500400	32.554468
0.93600000	32.561035
0.93699600	32.567603
0.93799200	32.577454
0.93898800	32.584021
0.93998400	32.584021
0.94098000	32.567603
0.94197600	32.561035
0.94297200	32.567603
0.94396800	32.590588
0.94496400	32.593872
0.94596000	32.600439
0.94695600	32.610290
0.94795200	32.600439
0.94894800	32.587305
0.94994400	32.597156
0.95094000	32.633276
0.95193600	32.629992
0.95293200	32.623425
0.95392800	32.633276
0.95492400	32.656261
0.95592000	32.639843
0.95691600	32.629992
0.95791200	32.666112
0.95890800	32.656261
0.95990400	32.666112
0.96090000	32.679247
0.96189600	32.685814
0.96289200	32.698949
0.96388800	32.715367
0.96488400	32.728501
0.96588000	32.731785
0.96687600	32.728501
0.96787200	32.741636
0.96886800	32.712083
0.96986400	32.738352
0.97086000	32.728501
0.97185600	32.718650
0.97285200	32.721934
0.97384800	32.725218
0.97484400	32.744920
0.97584000	32.738352
0.97683600	32.738352
0.97783200	32.705516
0.97882800	32.695665
0.97982400	32.721934
0.98082000	32.695665
0.98181600	32.692381
0.98281200	32.705516
0.98380800	32.682530
0.98480400	32.695665
0.98580000	32.669396
0.98679600	32.652977
0.98779200	32.639843
0.98878800	32.646410
0.98978400	32.633276
0.99078000	32.597156
0.99177600	32.603723
0.99277200	32.607006
0.99376800	32.613574
0.99476400	32.574170
0.99576000	32.557752
0.99675600	32.554468
0.99775200	32.603723
0.99874800	32.597156
0.99974400	32.574170
1.00074000	32.613574
1.00173600	32.584021
1.00273200	32.593872
1.00372800	32.554468
1.00472400	32.570886
1.00572000	32.561035
1.00671600	32.557752
1.00771200	32.551184
1.00870800	32.584021
1.00970400	32.554468
1.01070000	32.524915
1.01169600	32.518348
1.01269200	32.521632
1.01368800	32.492079
1.01468400	32.488795
1.01568000	32.469093
1.01667600	32.459242
1.01767200	32.455959
1.01866800	32.436257
1.01966400	32.419839
1.02066000	32.406704
1.02165600	32.383719
1.02265200	32.377151
1.02364800	32.331180
1.02464400	32.331180
1.02564000	32.308195
1.02663600	32.291776
1.02763200	32.268791
1.02862800	32.232671
1.02962400	32.222820
1.03062000	32.196551
1.03161600	32.203118
1.03261200	32.186700
1.03360800	32.176849
1.03460400	32.147296
1.03560000	32.153863
1.03659600	32.144012
1.03759200	32.137445
1.03858800	32.107892
1.03958400	32.088190
1.04058000	32.071772
1.04157600	32.061921
1.04257200	32.061921
1.04356800	32.048787
1.04456400	32.015950
1.04556000	32.061921
1.04655600	31.999532
1.04755200	32.002816
1.04854800	31.992965
1.04954400	32.009383
1.05054000	32.025801
1.05153600	32.022518
1.05253200	32.025801
1.05352800	32.032368
1.05452400	32.032368
1.05552000	32.052070
1.05651600	32.006099
1.05751200	32.009383
1.05850800	32.022518
1.05950400	32.029085
1.06050000	31.986397
1.06149600	31.996248
1.06249200	32.038936
1.06348800	32.012667
1.06448400	32.006099
1.06548000	32.002816
1.06647600	31.992965
1.06747200	31.999532
1.06846800	31.992965
1.06946400	31.996248
1.07046000	31.989681
1.07145600	31.969979
1.07245200	31.969979
1.07344800	31.973263
1.07444400	31.956845
1.07544000	31.956845
1.07643600	31.960128
1.07743200	31.950277
1.07842800	31.953561
1.07942400	31.946994
1.08042000	31.956845
1.08141600	31.940426
1.08241200	31.963412
1.08340800	31.969979
1.08440400	31.940426
1.08540000	31.933859
1.08639600	31.940426
1.08739200	31.976547
1.08838800	31.930575
1.08938400	31.933859
1.09038000	31.924008
1.09137600	31.907590
1.09237200	31.891172
1.09336800	31.901023
1.09436400	31.897739
1.09536000	31.848484
1.09635600	31.874754
1.09735200	31.835350
1.09834800	31.822215
1.09934400	31.789379
1.10034000	31.776244
1.10133600	31.772960
1.10233200	31.746691
1.10332800	31.717139
1.10432400	31.740124
1.10532000	31.726989
1.10631600	31.759826
1.10731200	31.710571
1.10830800	31.717139
1.10930400	31.726989
1.11030000	31.690869
1.11129600	31.707288
1.11229200	31.638331
1.11328800	31.644898
1.11428400	31.635047
1.11528000	31.602211
1.11627600	31.605495
1.11727200	31.539822
1.11826800	31.552956
1.11926400	31.543105
1.12026000	31.493851
1.12125600	31.454447
1.12225200	31.441312
1.12324800	31.431461
1.12424400	31.398625
1.12524000	31.388774
1.12623600	31.362505
1.12723200	31.313250
1.12822800	31.329668
1.12922400	31.342803
1.13022000	31.316534
1.13121600	31.277130
1.13221200	31.303399
1.13320800	31.293548
1.13420400	31.290265
1.13520000	31.280414
1.13619600	31.270563
1.13719200	31.273846
1.13818800	31.260712
1.13918400	31.250861
1.14018000	31.250861
1.14117600	31.211457
1.14217200	31.247577
1.14316800	31.198323
1.14416400	31.188472
1.14516000	31.204890
1.14615600	31.185188
1.14715200	31.165486
1.14814800	31.162202
1.14914400	31.142501
1.15014000	31.158919
1.15113600	31.158919
1.15213200	31.139217
1.15312800	31.099813
1.15412400	31.145784
1.15512000	31.103097
1.15611600	31.103097
1.15711200	31.099813
1.15810800	31.096530
1.15910400	31.076828
1.16010000	31.093246
1.16109600	31.096530
1.16209200	31.103097
1.16308800	31.089962
1.16408400	31.080111
1.16508000	31.053842
1.16607600	31.053842
1.16707200	31.037424
1.16806800	31.014438
1.16906400	31.030857
1.17006000	30.994737
1.17105600	30.981602
1.17205200	30.958616
1.17304800	30.942198
1.17404400	30.922496
1.17504000	30.889660
1.17603600	30.892944
1.17703200	30.876525
1.17802800	30.840405
1.17902400	30.827271
1.18002000	30.797718
1.18101600	30.781300
1.18201200	30.751747
1.18300800	30.712343
1.18400400	30.676223
1.18500000	30.643386
1.18599600	30.623685
1.18699200	30.574430
1.18798800	30.531743
1.18898400	30.489055
1.18998000	30.446368
1.19097600	30.406964
1.19197200	30.341291
1.19296800	30.308455
1.19396400	30.242782
1.19496000	30.213229
1.19595600	30.167258
1.19695200	30.081883
1.19794800	29.999792
1.19894400	29.953821
1.19994000	29.878297
1.20093600	29.783071
1.20193200	29.684562
1.20292800	29.632024
1.20392400	29.569634
1.20492000	29.467841
1.20591600	29.402168
1.20691200	29.310226
1.20790800	29.224852
1.20890400	29.129626
1.20990000	29.011415
1.21089600	28.926040
1.21189200	28.827530
1.21288800	28.729021
1.21388400	28.637079
1.21488000	28.518868
1.21587600	28.387522
1.21687200	28.282445
1.21786800	28.121547
1.21886400	28.009903
1.21986000	27.878557
1.22085600	27.766913
1.22185200	27.583029
1.22284800	27.464818
1.22384400	27.346606
1.22484000	27.218544
1.22583600	27.103617
1.22683200	26.959136
1.22782800	26.827790
1.22882400	26.725997
1.22982000	26.571666
1.23081600	26.453455
1.23181200	26.331960
1.23280800	26.180912
1.23380400	26.059417
1.23480000	25.895235
1.23579600	25.767173
1.23679200	25.612842
1.23778800	25.465078
1.23878400	25.314030
1.23978000	25.143280
1.24077600	24.969247
1.24177200	24.818199
1.24276800	24.654017
1.24376400	24.440580
1.24476000	24.319085
1.24575600	24.128634
1.24675200	23.915197
1.24774800	23.780567
1.24874400	23.560563
1.24974000	23.445636
1.25073600	23.238766
1.25173200	23.113987
1.25272800	22.962940
1.25372400	22.805325
1.25472000	22.644426
1.25571600	22.509797
1.25671200	22.368600
1.25770800	22.187999
1.25870400	22.099341
1.25970000	21.935159
1.26069600	21.774260
1.26169200	21.626496
1.26268800	21.547688
1.26368400	21.419626
1.26468000	21.275146
1.26567600	21.133949
1.26667200	21.025589
1.26766800	20.917229
1.26866400	20.799017
1.26966000	20.677522
1.27065600	20.559311
1.27165200	20.421398
1.27264800	20.352441
1.27364400	20.237514
1.27464000	20.155423
1.27563600	20.066764
1.27663200	20.010942
1.27762800	19.909149
1.27862400	19.817207
1.27962000	19.735116
1.28061600	19.698996
1.28161200	19.603770
1.28260800	19.534814
1.28360400	19.478992
1.28460000	19.400184
1.28559600	19.321377
1.28659200	19.252420
1.28758800	19.173613
1.28858400	19.111223
1.28958000	19.038983
1.29057600	18.966743
1.29157200	18.868234
1.29256800	18.782859
1.29356400	18.740172
1.29456000	18.671215
1.29555600	18.605542
1.29655200	18.513600
1.29754800	18.444643
1.29854400	18.365836
1.29954000	18.310014
1.30053600	18.267327
1.30153200	18.185235
1.30252800	18.099861
1.30352400	18.040755
1.30452000	17.994784
1.30551600	17.896275
1.30651200	17.833885
1.30750800	17.755078
1.30850400	17.669703
1.30950000	17.627016
1.31049600	17.538357
1.31149200	17.452983
1.31248800	17.374175
1.31348400	17.285517
1.31448000	17.180440
1.31547600	17.131185
1.31647200	17.035960
1.31746800	16.953868
1.31846400	16.865210
1.31946000	16.740431
1.32045600	16.651773
1.32145200	16.553264
1.32244800	16.428485
1.32344400	16.326692
1.32444000	16.215048
1.32543600	16.103404
1.32643200	15.965491
1.32742800	15.840713
1.32842400	15.715934
1.32942000	15.587872
1.33041600	15.430257
1.33141200	15.308762
1.33240800	15.141296
1.33340400	15.023085
1.33440000	14.858903
1.33539600	14.730840
1.33639200	14.569942
1.33738800	14.438596
1.33838400	14.254712
1.33938000	14.100380
1.34037600	13.946049
1.34137200	13.778583
1.34236800	13.640670
1.34336400	13.440368
1.34436000	13.292604
1.34535600	13.115287
1.34635200	12.970806
1.34734800	12.842744
1.34834400	12.671995
1.34934000	12.474976
1.35033600	12.330496
1.35133200	12.169597
1.35232800	11.998847
1.35332400	11.824814
1.35432000	11.700036
1.35531600	11.516151
1.35631200	11.378238
1.35730800	11.194354
1.35830400	11.053157
1.35930000	10.918528
1.36029600	10.770764
1.36129200	10.609865
1.36228800	10.462101
1.36328400	10.357025
1.36428000	10.186275
1.36527600	10.025376
1.36627200	9.923583
1.36726800	9.772536
1.36826400	9.637906
1.36926000	9.499993
1.37025600	9.375215
1.37125200	9.247152
1.37224800	9.132225
1.37324400	9.007446
1.37424000	8.862966
1.37523600	8.757889
1.37623200	8.626543
1.37722800	8.511616
1.37822400	8.393405
1.37922000	8.271910
1.38021600	8.206237
1.38121200	8.078175
1.38220800	7.992800
1.38320400	7.864738
1.38420000	7.769512
1.38519600	7.644733
1.38619200	7.572493
1.38718800	7.460849
1.38818400	7.329503
1.38918000	7.276965
1.39017600	7.171888
1.39117200	7.079946
1.39216800	7.020841
1.39316400	6.905913
1.39416000	6.810687
1.39515600	6.715462
1.39615200	6.636654
1.39714800	6.564414
1.39814400	6.482323
1.39914000	6.383814
1.40013600	6.341126
1.40113200	6.272170
1.40212800	6.196646
1.40312400	6.091569
1.40412000	6.002911
1.40511600	5.950372
1.40611200	5.848579
1.40710800	5.796041
1.40810400	5.730368
1.40910000	5.648277
1.41009600	5.602306
1.41109200	5.536633
1.41208800	5.451258
1.41308400	5.405287
1.41408000	5.362600
1.41507600	5.316629
1.41607200	5.247672
1.41706800	5.195134
1.41806400	5.152446
1.41906000	5.070355
1.42005600	5.017817
1.42105200	4.958711
1.42204800	4.942293
1.42304400	4.866769
1.42404000	4.807664
1.42503600	4.745274
1.42603200	4.702587
1.42702800	4.633631
1.42802400	4.604078
1.42902000	4.541688
1.43001600	4.528554
1.43101200	4.472732
1.43200800	4.446463
1.43300400	4.390641
1.43400000	4.341386
1.43499600	4.295415
1.43599200	4.233026
1.43698800	4.216608
1.43798400	4.190338
1.43898000	4.144367
1.43997600	4.111531
1.44097200	4.045858
1.44196800	4.009738
1.44296400	3.937498
1.44396000	3.927647
1.44495600	3.891527
1.44595200	3.888243
1.44694800	3.822570
1.44794400	3.793017
1.44894000	3.760181
1.44993600	3.737195
1.45093200	3.717493
1.45192800	3.651821
1.45292400	3.632119
1.45392000	3.632119
1.45491600	3.566446
1.45591200	3.533609
1.45690800	3.481071
1.45790400	3.435100
1.45890000	3.418682
1.45989600	3.395696
1.46089200	3.366143
1.46188800	3.323456
1.46288400	3.293903
1.46388000	3.274201
1.46487600	3.264350
1.46587200	3.228230
1.46686800	3.178976
1.46786400	3.159274
1.46886000	3.142855
1.46985600	3.116586
1.47085200	3.070615
1.47184800	3.047630
1.47284400	3.011510
1.47384000	2.985240
1.47483600	2.978673
1.47583200	2.945837
1.47682800	2.942553
1.47782400	2.883447
1.47882000	2.880164
1.47981600	2.853895
1.48081200	2.824342
1.48180800	2.811207
1.48280400	2.784938
1.48380000	2.742251
1.48479600	2.745534
1.48579200	2.719265
1.48678800	2.696280
1.48778400	2.663443
1.48878000	2.640458
1.48977600	2.620756
1.49077200	2.587919
1.49176800	2.532097
1.49276400	2.532097
1.49376000	2.505828
1.49475600	2.463141
1.49575200	2.492694
1.49674800	2.463141
1.49774400	2.450006
1.49874000	2.433588
1.49973600	2.404035
1.50073200	2.348213
1.50172800	2.344930
1.50272400	2.331795
1.50372000	2.321944
1.50471600	2.282540
1.50571200	2.275973
1.50670800	2.246420
1.50770400	2.230002
1.50870000	2.226718
1.50969600	2.213584
1.51069200	2.193882
1.51168800	2.193882
1.51268400	2.161045
1.51368000	2.144627
1.51467600	2.118358
1.51567200	2.115074
1.51666800	2.138060
1.51766400	2.075671
1.51866000	2.085522
1.51965600	2.049402
1.52065200	2.039551
1.52164800	2.026416
1.52264400	2.026416
1.52364000	2.013281
1.52463600	1.964027
1.52563200	1.973878
